author,date,Comment,like_count,reply_count,comment_length
@maslah345,2024-04-07T10:08:36Z,Masuul ma ahayn ee muhalig buu ahaa,0,0,35
@maslah345,2024-04-07T10:05:28Z,Dambiilayaasha waa in gacan bir ah lagu qabtaa oo loo midoobaa,0,0,62
@beryalex1798,2024-04-07T09:17:02Z,Dilkoodi kowaad uma eko!,0,0,24
@MucadDahir-zl6yv,2024-04-07T08:43:29Z,Shuute indhehee wax usareen yaab baa kasooharay wallahi,1,0,55
@truecomment3650,2024-04-07T07:38:26Z,Soomaali meel ha uga soo wada jeesato muuriyaanta dabiiciga ah ee reer Gal Mudug. Dhibka Soomaali ka socda 100 99% waxaa ka dambeeya qof reer Gal Mudug ah. waa dhiig yacan aan ayagana isu nixin soomaali kalana aan u nixin.,0,0,222
@maryamadirie8722,2024-04-07T07:38:01Z,Qisaas iyo qaarajin wax aan ahayen muqdisho  kama jirto miyaa?¿¿????????????,0,1,76
@Facelessuplouder,2024-04-09T03:14:43Z,"Ma waxaad rabtay in inta cimrigooda ka dhiman la quudiyo, TV iyo dhar iyo jiif loo diyaariyo oo qarash hor leh lagu biilo ayagoo qof dhan nafta dhaafiyey?",0,0,154
@maryamadirie8722,2024-04-07T07:34:38Z,Waa meel cadaab xaga rabi kasoo dagay  kusocdo,0,0,46
@abdigaiye715,2024-04-07T06:35:42Z,"Date ka talefonka inta aad back gareysid oo aad massage dirtid 40 cisho kahor kadhigtid ayaad hadana sixaysa talefonka, sidoo kale sawirada waad Ku sameyn kartaaa lkn Aniga ninkaan oguma doodayo, qaf dulmi geystayna ma difaacayo lkn waa IGA for your information in dhici karto sidaas",0,0,283
@xanafi8654,2024-04-07T05:25:43Z,astaaahil ❤❤❤QARANKA  mahadsanid,0,0,32
@shuuriyecali8176,2024-04-07T04:54:41Z,"Wan dhagaystay rintaan lkn waxa iigu yaab badnaa MALEESHIYAAD AAN CIIDANKA DOWLADA KU JIRIN OO DIREYS CIIDAN LOO GILIYAYEY KADIBNA WAXAY RABAAN KU SAMEEYA DOREYSKII UU UGALIYEY NINKII AY KA AMAR QAADANAYEEN 
ALLE MAXAA CADDAALAD XUMO KA JIRTAA CIIDANKA GUDIHIISA 
WAXASIDO KALE AAN LAYAABAY NINKA PASSPORT KENYA 🇰🇪  WATA EE HOWSHAN ISKU DUBARIDAYEY WAA SIDA LA LEEYAHAYE WAX YIRANA ALAA OG LKN HADAY WARKAAS RUN NOQOTO WAXA GANACSATADA DHAMEEYEY WAA ARINTAAS OO KALE  IYO WAX U DHAW 
ALLOW NABAD WAARTA OO XALAL AH SOMALIA 🇸🇴  USOO DEDEJI WEY NAGU RAAGTAYE",0,0,556
@Nourdin726,2024-04-07T04:54:26Z,Qofka dalka dibadiisa joogo cadaalada halugu mariyi dalka uu joogo. Mar  walba cadaalada hasareeyso,0,0,99
@abdallekeylari2018,2024-04-07T04:18:19Z,Hala dilo wa qain masuul laga dhigay,0,0,36
@aminaabshir1495,2024-04-07T03:52:25Z,Allaha u naxariisto marxuumka janatul fardowsa Aclaa Allaha ugu bishaareeyo.,3,0,76
@aminaabshir1495,2024-04-07T03:51:35Z,Subxaana Allah.   Allahayoow sooqabo munaafaqiinta.,1,0,51
@mohamedabdi00,2024-04-07T03:12:52Z,Gacmaha ilahey hakubarakeeyo hadii aad janalkeyga ii booqato 😥😥😥🙏,8,0,65
@fartaagan2359,2024-04-07T02:41:57Z,Ninka shirqol ka kenay bala yada dhan so xerxeray se shan sano kali logu xukumay asagaba danbiga galiyay niman kan dhan,0,0,119
@moshtakabib,2024-04-07T02:33:35Z,Masgaro wa maxay,0,0,16
@mohamedbootaan2591,2024-04-07T02:13:51Z,Waxaa la yaab leh wiilkaas ay dileen oo intaasoo qof iska kaashatay bal muxuu watay ooy ka qaadan kareen oo intaas oo hawl iyo waqti ah ay u galiyeen inay dilaan Naftii bini aadamkaa raqiis ka noqotay soomaaliya,0,0,211
@user-co2it7ve7b,2024-04-07T01:49:28Z,Somali Waxey ladagi ladahay dhiga dadka ladilayo marka madageso intey musubqdan socoto,1,0,86
@Lulu-ie3jb,2024-04-07T00:42:44Z,Ha la dilo qofkii qof dilo,0,0,26
@CabdifitaaxMaxamuud-nw8oy,2024-04-07T00:12:01Z,Ay shuute xukunka sodadaji caden buxdo walagu helay 😂😂😂,0,0,55
@user-mk1gp2cw7o,2024-04-07T00:11:26Z,Waxaas mooriyantaa ayaa wadanka Roger oo madax nooah,0,0,52
@somalihanolato741,2024-04-07T00:07:27Z,Meeqa qof kale ayey dili karaan kuwaan camal,0,0,44
@abdulkadirmaalim875,2024-04-06T22:52:30Z,Wadan keena waxuush  ayaa la  habaawday   oo  habeenba  meesheey  doonto  kula  hoyata  laakiin  waxaan  ku  jirnaa  raacdo iyo  kadaba tag  hamba diisa  lagu  bad baadi naayo  jiriga iyo  saxl jaanka sukeeye  ee  hala keeyay  hanaankii nabdgelyada  iyo noloshii umada  ayeey  cadaaladu mira neeysaa  ee deysanoow  waa lagu  ogyahay waa lagu arkaa  waana lagu  abaal marin  ayaa ku  socoto  daalimiintii laakiin miidaamo  dhego  maleh hadii  malag dhawaaqo  maalin walba dabilayaasha  ayagaa  dunuub  sii maquuranaayo  cadaaladuna  shaqadeeda  ayeey  qabsaneey saa  mala socotaa  waxa  dhacaayo  dadna ku dhacaayo  jaale,0,0,620
@halabuurcarte8639,2024-04-06T22:28:56Z,Ninka maqan ee liibaan isagaa sababta oodhan lahaa isaga qudhiisa dil buu istaahilaa maaha kaliya 5 sano xabsi ah,0,0,113
@abdiazizibrahim9402,2024-04-06T21:57:19Z,Liiban oo ah ninka dubai kasoo maleegay shirqolka maxaa 5 sano xarig kaliya logu xukumay 30 sano ayay ahayd iloo jaro,1,0,117
@Hamze_mi1an,2024-04-06T21:51:26Z,"Wadamada jaarka ah malin kasta 100 qofa togasho ku xuman,maxa hal qof nocan ah lo bun buniya cadi ma xukunkisa logu fuliyo,halka dignin iyo cadhar la raban ina laga barto,wan huba in badan inay sidisa camal samayn donan,🙏",0,0,221
@edbankhalif587,2024-04-06T21:49:21Z,Shuute noolow geesi somaliyed baa tahay,0,0,39
@edbankhalif587,2024-04-06T21:47:33Z,Waa halis ragan iyo kuwa lamida waa ln qoorta laga wada gooyo 😂,0,0,63
@ahmedyuusuf5375,2024-04-06T21:47:23Z,"Dalka denbi baadhiskiisu aad buu uliitaa 
Ragani dilal hore inay geysteen ayaa hubaal ah, in denbi baadhis xeel dheer lagu sameeyo weeyaan.
Dad aan khibrad hore lahayn oo sidan wax u qorshaynayaa majiraan,",0,0,205
@user-de6lm4wn9c,2024-04-06T21:27:30Z,Masha-allah Taliye Shuute  Shqo Wacan Ka Nadiifi Tuugada Magaalada,9,0,66
@sahafiyare4434,2024-04-06T21:27:28Z,Waxan waa 5 day a go,1,0,20
@NasroXshiine-kz4gg,2024-04-06T21:19:46Z,⁸⁸,0,0,2
@madinaali9925,2024-04-06T21:08:56Z,Illaheyoow unaxariisto marxunka abukar Ahmed kabax yaa rabi 😭😭😭😭,13,1,64
@astaanbulsho-wd9qf,2024-04-07T06:38:42Z,Gudgufdgfxfgg,0,0,13
@somalicookingculture4014,2024-04-06T21:07:44Z,Waxay geeysteen abaal kiisii ayay heleen.,0,0,41
@KING-HASSAN-OFFICIAL,2024-04-06T21:00:45Z,Yaab ayaan aragnay Dilkaan la  sheegayo halkee kasoo maqleen Somali Cable,2,0,73
@daudhalane-wy2dt,2024-04-06T20:58:11Z,Denbigh mahalan  taliyihii dagmada heliwaa !!!! Waxaa iska leh dadkii uqoray ciidanka boliska iyo dadkii u magacaabey taliye dagmo.  Arinka wuxuu marqaati cad u yahay madadaxda dalka somaliya cadaalad  xumada iyo     aqoonxumada.,0,0,229
@zahraaxlaam3101,2024-04-06T20:47:18Z,Ninki gabdha gubay shute ma so fadhisan cida wa lagday,0,0,54
@abdikadirhaji6852,2024-04-06T20:38:47Z,Cajiib Qoslaaye wuxuu isticmaalayey Maleeshiyaad Aan diiwanka Ciidanka ku jirin Yaab Anagaa Aragnay,0,0,99
@iman1527,2024-04-06T20:20:56Z,qofki dilka dhan so qorsheyay maskaxdi ka dambesay oo lacagta ku bixesay 15 sano bas lagu xukumay miya ninkas dadkan dhan asaga ayaba ka dambi wen waxa uu u qalma asaga xita in Dil lagu xukumo,1,0,192
@user-yo9nz4fv3i,2024-04-06T20:15:59Z,Shuute waa nin aad u dadalayo wiligii yaan lagaqaadin xilka uu hayo runtii dowladan baas waxan kunacay ninkii dadalbadan maraban mana siiyan abaalmarin shuutow allaha kuxifdiyo wan kuu cabsiqaba sababto ah qof adigokale lama rabo,1,0,229
@cabdiraxmanxasanxasan9126,2024-04-06T20:06:22Z,Geedka halageeyyo,0,0,17
@Hasnktal,2024-04-06T19:41:53Z,Waa in latoogto,0,0,15
@abdimuse7911,2024-04-06T19:27:26Z,"Sama diidoow dabin baa kuu dhigan lagugu dili Doonee.... Qofkii qof kale gardaro udila hala dilo, si looga badbaado dhibta dhagar qabayaasha, umaduna amni uhesho,",0,0,162
@moolcaliyow,2024-04-06T19:13:43Z,"4-dalacaad kadib waxaa uu ahaan lahaa SAREEYE-GUUTO = SENIOR OFFICER. Laakiin UMA jeedin wanaaga SUGAYAY waxaana uu si BAREER ah u doortay DARIIQA XUN! Waxaana SUURA-GAL ah inuu kusoo ABAABAY nolol XUN iyo AGAGAARKA dad DILAA AH oo sheekadoodu u badneyd DHAC, KUFSI, iyo ARGAGIXINTA dadka Soomaaliyeed kuwooda TABARTA yar. Waxaa kale oo SUURAGAL ah inuu kamid ahaa kuwa aan NABADGELYADA ilaalin ee ku caan baxay IITUUR!!",0,0,420
@astaanbulsho-wd9qf,2024-04-06T19:08:26Z,Mesha,1,0,5
@astaanbulsho-wd9qf,2024-04-06T19:08:15Z,War amu makac bena so qoratay,0,0,29
@user-yc3dr2ef8q,2024-04-06T18:56:48Z,Miskin allhu naxristo jantufardowsa Allah haka warabiyo Amin amiin taaliye dadka diilyo subxanllh subxanllh yaab,0,0,112
@alinoorfarah5015,2024-04-06T18:55:54Z,"He was hired  as police  in the  year 1973,,and still  working, 51   years  off  of service  in police  field,, he has very  experienced,,when he us going to retire   from  service,,",0,1,182
@MohamedBarrrow-mh5gg,2024-04-06T21:14:15Z,"He is a dishonest officer, u will see in near future, whenever we have a good court.",0,0,84
@hassanmhd1570,2024-04-06T18:13:44Z,Alaha u naxaiista,1,0,17
@xasanaxmed770,2024-04-06T17:59:38Z,Waa xukun si sax ah udhacay sidy ila thy,4,0,40
@jembaadaye6403,2024-04-06T17:54:45Z,Masul manoqonkartid isyeel yeel ayuba ku Jira isma oga waxa uu ku hadalayo waligii sharci uma hogansamin ninkan bal wejegiisa iyo afkiisa fiiriya Kano kale masul maqadi karo.maxa yeelay hubkii loogu dhiibey in uu shacabka iyo muwadinka somaliyed ku difaco ayu u adegsay in uu ku dilo muwadin somaliyed ninkan dadbadan ayu qabaa SI fiivan haloo baaro Allah ayaa qabtey maanta all madaxda maxkamada mahasanidiin😊,0,0,410
@Mowliid2024,2024-04-06T17:47:14Z,Qofkasta oo dil kaqayb qaata hamaro ciqaab😊,4,0,43
@JimcalecalimjimcaleJimca-pk3pw,2024-04-06T17:44:08Z,Aaway muqaalkii manta beenlow yahow muuqaakii hore maa muqaal cusub nooga dhigee tuugyahaw,0,0,90
@Shihaab464,2024-04-06T17:39:25Z,Please 🙏 in sha Allah next time Dane iyo Muuse biixi Halgu xukumo Qiyaaano Qaran in ay Galeen Daldalaad 🙁🙁🙁🔪,0,0,108
@saadhussein5466,2024-04-06T17:32:00Z,Dhamaantood in lalaayo ayey aheyd waxey kushirkoobeen dilka nin miskiin,3,0,71
@simaasma3095,2024-04-06T17:31:49Z,Habaarqabooyinkaa ayaakabuuxa xamar umada iska laynaya   waakuwii biliqada cunijiray umada guryohoodiina kunjira iibsaday markaasay taliye yaal kadhiganayan iimaanlaawayaasha,8,0,174
@bongasasa3895,2024-04-06T17:18:54Z,Qoslaaye waa in uuska laga bujiyo!,0,0,34
@user-rs4pe7ig8c,2024-04-06T17:18:18Z,Shaqo wacaan taliye tiirka halageyo,0,0,35
@user-gy8zd2ns1o,2024-04-06T17:17:49Z,"Meeaha
Cadaaladi
Kamajidho
Waaxaaraan
Soomaalìya",1,0,48
@abukarmaxamed5376,2024-04-06T17:08:02Z,waxad ka mid noqoten dadka ku dhex washay social media magaca aad wadatan iyo dhaqan xumadiina isma lahan been hadaad iibisan waa laidinka kala cararayaa,0,0,153
@SacidMaxamed-vw4wl,2024-04-06T17:06:12Z,hala toogto,0,0,11
@baarliincismaan4753,2024-04-06T17:06:01Z,Muxuu ka dheefay ninkii ii soo dil ku dhahay wuu joogaa adigana waa lagaa daba geynaa😢,0,0,86
@abukarmaxamed5376,2024-04-06T17:05:51Z,aaway xukunka maxkamada mase adiga wariyaha ah ayaa xukumay ??,0,0,62
@AbdirahmanMuhumad-rm6qh,2024-04-06T17:04:35Z,suxanka ilaahoow naar baan kaa magan galay,0,0,42
@ahmeddini9519,2024-04-06T17:02:28Z,Sideedaba nin aan tababarnayn diinteenana aan waxka aqoon in xil loodhiiba waa dambi waliba waa inlabaaraa inay qabayada Ku weyntahay iyo inuu musuqa u hiiliyo iyo inkale markas ayaa loodhiibi Kara xil(hiranboy),0,0,211
@AFRICANITV24,2024-04-06T16:57:36Z,waa shaqo wacan baad haysaan    lkin waxa  lo baahan yahay sababaha ay waxani ku yimaadaan  iyo  waxa ay ka faaiidayaan  dad dhan oo nafta la dhaafinayo,0,1,152
@abukarmaxamed5376,2024-04-06T17:08:44Z,Yaa xukumay wariyaha xukumay kuwan waa beenalayaal,0,0,50
@NunowAbdirizak-tg5cs,2024-04-06T16:52:09Z,Anigu waxan dhihi laahay diil toogasha ah wax kaweyen hadi ay jiran halagu xugumo,5,0,81
@abdillahiadanissah9244,2024-04-06T16:43:48Z,👏🏿👏🏿👏🏿👏🏿👍👍👍👍,0,0,12
@Fadumo383,2024-04-06T16:43:15Z,Axsan ruuxii ruux dila haladilo,0,0,31
@Bile.sharif,2024-04-06T16:36:09Z,Markii horaa qof qeyru masuul ah xil loo dhiibay waa musuq maasuqa dadka lagu keeno dhibkaas bay leeyihiin,0,0,106
@user-fe8ym2um6u,2024-04-06T16:35:26Z,"Taliye mooryaan.Alshabaab.Boliis.
Qaain.Masuulow xaal qaado.Subxanallah",2,2,71
@user-de6lm4wn9c,2024-04-06T21:28:19Z,adiga bil ramadan dad caay naayo 10 ka dembe ilaaah aa kugula xisaabtaaayo maanta maalin aan aheyn,0,0,98
@ExcitedBlockGame-im6fp,2024-04-06T22:37:03Z,Aamu ciyaal yahow raga tagay hala tirsan sxb,0,0,44
@Bile.sharif,2024-04-06T16:34:45Z,Shuute ku arag ahaa,0,0,19
@FatmaNuuro23,2024-04-06T16:31:55Z,Xukun wali ma dhicin be inte ka kenten warkan,0,0,45
@abdirahmanlibaan5850,2024-04-06T16:27:56Z,Odayaasha dilka mashruuc ka dhigay oo diyada kala tuurta oo sharciga iyo dowlada lid ku ah xeer qabto halaga soo saaro kaliya dilka  aan ula kaca aheeyn diyada halagu koobo,6,4,172
@anisomohaahmed6318,2024-04-07T02:06:30Z,1000ka daday dileen see ku diyo looga bixina hal naf wax goyay mK tAqanaa suu uhadlayo,0,0,86
@abdulkadirsheikh7671,2024-04-07T19:35:43Z,Ma sharci aan kii Alle ahayn ba rabtaa in la Sameeyo Allah dooqa waalidka marxuumku siiyay oo ula kac ama kamaba diyo waa la qaadan karaa hadii family ku ogalaadaan,0,0,164
@abdirahmanlibaan5850,2024-04-07T19:43:07Z,Sharciga alle qofkii qof xaq daro u dilo in loo dilo qabaa diyada dadka qaato ma.aha ehelka marxuumka waa odayaal maffia cml u dhaqmo dilka fududeeyo,0,0,149
@abdulkadirsheikh7671,2024-04-09T14:03:50Z,@@abdirahmanlibaan5850  sharciga Alle diyo io qisaas bu qaba lkn adiga leh qisaas Halagu soo koobo baa ugu yaab badan oo raba in xukun eebe xalaaleyey la xarimo,0,0,160
@abdulahimaalim,2024-04-06T16:20:26Z,Waa sax dil toogasho ayay mudanyihiin,10,0,37
@jaabiribnu1568,2024-04-06T16:16:04Z,Dhamaantood in la laayo ayeey aheyd,0,0,35
@saladomar8670,2024-04-06T16:15:40Z,Ninkas waxa la dhaha abdifatax mahamed hassan osman qoslaye qof ka dhaqan xun walikey maa arkin wasaq dila wacalka,0,1,114
@Bile.sharif,2024-04-06T16:38:04Z,Way ka muuqataa wixii xilka u dhiibtay baa ka liita,1,0,51
@xasanmaxamed6804,2024-04-06T16:15:34Z,In ladaawado lee maa rabtiin vediwga qoraalka beenta kadaaya waa bil ramadaane,7,2,78
@muna8531,2024-04-06T19:57:05Z,Vedioga dhameso horta,1,0,21
@kayfmohamed565,2024-04-06T22:25:37Z,Waa run qoraal khaldan bay kusoo qoreen xukun wali ma dhicin sadex maxkamad baa la maraa tani waa tii koowaad,1,0,109
@omararale7962,2024-04-06T16:14:16Z,Ninka dagartan soo malege libaan seba loguxukume 5 sano??? Kaas waa inn racfaan laga gado sii diil logu xukumo,0,0,110
@abdurahmanHussein-zo3kj,2024-04-06T16:13:43Z,Qoslaaye halagu xukumo dil iyo kooxdiisa hadii kale umada ayeey laaynayaan,3,0,74
@salebanomar76,2024-04-06T16:12:28Z,12 SANO AYAN  XIDIG  KU QATAY 34 SANO AYAN POLICE 🚔 AHAY SUBXAANA LAAH WALAHI WAA II DHINEYD TANOO KALE YAAB YAAB,0,0,113
@salebanomar76,2024-04-06T16:11:31Z,😂😂 HADII DARAJADA ISKA SII NOQOTO OO MORYAN BILILIQO ALKOCOL XASHIISH CABAYA LOO DHIIBI ABNI POLICE 🚔 TANEY DHASHAS SUBXAANA LAAH YAAB YAAB,0,1,139
@Abdirahmanbritish,2024-04-06T16:28:08Z,ayagu waxay damceen iny qariyan marxuumka balse alle mamoog adoomadiisa oo waa uu uhiiliyay,0,0,91
@ZakariyeMuxudiin-qp2hk,2024-04-06T16:05:20Z,Ninkii soo abaabulay  dilkaan  Ooo lugu magacaabo Liibaan ma ahayn 5 sano oo xarig ah lugu xukumo waxay ahayd in dil toogasho ah lugu xukumo,0,0,140
@ismailhusienaliruicosta,2024-04-06T15:48:14Z,Shaqo wacan taliye shuute,13,1,25
@NasroXshiine-kz4gg,2024-04-06T21:24:03Z,7 I z⁷777⁸⁸⁸⁸8⁸⁸⁹⁹ìòòo⁹⁹i,0,0,25
@abdinasirhusein,2024-04-10T21:25:18Z,Subxaan allah illahow naga raali noqo oo na toosi umadnimo dhimatay sorry,0,0,73
@abdiwaliosman4706,2024-04-09T05:16:47Z,Toogashada waa 2 Nin qoslaaye  Iyo Qoone,0,0,40
@abdiwaliosman4706,2024-04-09T05:15:46Z,Ninkale oo dil laguxukumay ayaa jiro  sida qoone oo qoslaaye. Lashaqaystay,0,0,74
@abdiwaliosman4706,2024-04-09T05:12:30Z,Dowlada waa shaqaysay. Hadiiba sidaan wax loobarayo,0,0,51
@saladmohamed8894,2024-04-07T23:05:17Z,"Sax waaye, waain la Wargaliyo laamaha Interpol si Loo Soo qabto de",0,0,66
@mursal164,2024-04-07T19:12:39Z,"Walal Mustafa yaan lagu qaldin maaafiyo maaafiyo kale
Ma xukunto dembina uma qabate waa ka daneystee",0,0,100
@fardowsaabdi640,2024-04-07T15:44:34Z,Sax lakin sh mufdhafa dowlad Somalia  masameyne hee  hadu  lacaag  dhibo  may iska dhayan,0,0,89
@fartungabeeyre4895,2024-04-07T13:44:16Z,Subxanaallah,0,0,12
@ashasangbe9449,2024-04-07T12:01:45Z,Kiiski jamalkoshoki camal miyaa Bismilaah maxaa heley Somali,0,0,60
@user-sr8ft6vt3y,2024-04-07T11:52:13Z,Illahayow adigaa ka magan galnay dhiig islaam iyo dhiig bil aadan bah aamin aamin aamin yaa Allah,1,1,97
@maryanabdi629,2024-04-08T18:53:10Z,Amiin Amiin,0,0,11
@user-sr8ft6vt3y,2024-04-07T11:50:36Z,Subxaan laah allahu ma najeynaa,0,0,31
@user-sr8ft6vt3y,2024-04-07T11:48:56Z,Wcs,0,0,3
@ilhaanabdi7744,2024-04-07T11:20:14Z,ilahow ugargaar walalehen reer Palestine,0,0,40
@Abo_bilal511,2024-04-07T10:47:43Z,✅🇸🇴🇵🇸👍❤️Subxanalah,0,0,18
@mariaali7281,2024-04-07T10:22:29Z,Xaqa kor  Allah jadhiyo,0,1,23
@mariaali7281,2024-04-07T10:25:38Z,Xaqa kor Allah  kadhigo,0,0,23
@umuxafsa3391,2024-04-07T10:05:36Z,Waxaa nasiibdaraa in kun dolr qof dhan loo dilo allah ha uhiiliyo xaqa,1,0,70
@ahmedomar5692,2024-04-07T09:52:19Z,شيخنا الله يحفظك,1,0,16
@fatumahsharif2382,2024-04-07T09:42:34Z,"Asa walaalka somaliyeedow  waxaan kaga mahad celinaya sida quruxda badan aad xaq u sheega aad isugu dayayso,. Somali qabiilaysi,iyo dhaqasle raadis ayaa idhaha  tiray ee xaqa Allah  ha tuso bi'idnilaah karim.",2,0,208
@samirr546,2024-04-07T09:38:20Z,"Waaba lagu Barbara in dad la dilo
Geesiga somaliduba waa mid  somali ehel iyo qaraabo la ah dilay ama boob  iyo dhac dad Wayne gaystay!!!!!
Waa in ehelkiisu soo qabtaan hadii cadaalidi jirto!!!!",0,0,194
@Gmaaad,2024-04-07T08:09:29Z,Crypto currency miyaa somaliya laga isticmaala waayab somaliya wanaga horeysaa,0,0,78
@hasnanoordeman5828,2024-04-07T04:48:56Z,intan arkayay wa dilki ugu halista badnay an layabay sidow umalegay dad badan ayow horay ulayay quslayo okale aya umada madax u ah waxan umahd celinaya dibi barista shqo fican ayey qabten waxan cod sanaya in liban laso qobto cadalad la horkeno,0,0,243
@aminahussein-hassan522,2024-04-07T04:14:49Z,Masha alaah sheekh si dhab ah ayaa xaqa uga hadashaa Shukran,1,0,60
@gobeyluul1122,2024-04-07T03:22:00Z,Sheikh towfiiqda Allah na waafajiyo jezaka Allah kheyran,3,1,56
@maryanabdi629,2024-04-08T18:52:23Z,Amiin Amiin,1,0,11
@saynabdaye7382,2024-04-07T03:19:00Z,Dadka xaqooda  halaga siiyo guryahooda iyo dhulalkooda lagu heesto,0,0,66
@jamalRightt,2024-04-07T02:52:20Z,ASC Sheik mustafe Cali KSMEDIA,0,0,30
@AliAhmed-oy2pb,2024-04-07T02:49:07Z,Subxaanallaah,1,0,13
@AbdiganiIbrahim-ot6uq,2024-04-07T01:53:07Z,Asc sheekh ilaahay haku xafido,1,0,30
@user-on6uq3wj8y,2024-04-07T01:41:15Z,they should not kill anyone and they must respect the country they live 😢 I am so sorry about  the police officer and the business man.,0,0,135
@fadumaabdiduale1624,2024-04-07T01:34:04Z,"Ha ilaawina qisadii said cali sotii ay lahaayen qoladiisu waa loo dhamaan doonaa .mise tolow mar xuumku waa qolo iska celinkarta qolada liibaan .
Cadaaladu xagay taalaa sheekh xamar durum baaku dhan ama Somalia.",0,0,211
@fadumaabdiduale1624,2024-04-07T01:28:20Z,"Sheekh ninkan la xukun ye yaa xukumaya madaxda sowtii lalahaa guryo dad agoona ayay degan yahiin .
Waxaa layidhi inta la xukumo ayaa tiirka la geeyaa masaakinta oo wajiga loo qaryaa beri dhawayd sowtii rag dil lagu xukumay la arkay .xamar belo kastaa way kadhacdaa ilaah baynu kamagan galay xasbiyalaah wa necma wakiil.",0,0,319
@sahalamunamuna4625,2024-04-07T01:24:30Z,Sababtu haweenaydu  waa cadan ok dadka kale culays kuma hayan,0,0,61
@abdiazizjama4290,2024-04-07T01:23:56Z,M.sanid  .,0,0,10
@safiyadirsche3782,2024-04-07T01:13:26Z,Subxaanllah 😢,1,0,13
@gorgorwaa-wz8iq,2024-04-06T23:53:47Z,Aniga waxaa la ashqararay nin dhan oo dagma dhan masuliyadeena loo egmaday oo madax ah tuugada maandooriyaha inoow amniheeda sugo dowlada u xilsaartay kow saldhigs ayoowba qamriga ku cabaays laba af duub iyo dilna geeystay asagoo sarqaansan waliba dhac bareer ah geeystay sababta mataqaanan qofka nuucaas ah sharci iyo tawa bar midna soo mamarin garadahana aqoon ama dadaal laguma siinin qabiil ayaa lagu geey dhibka halkaas ayoow salka ku haya sharucda iyo micmaha bolisnimada darakada qeymaheeda masuliyada intaba aqoon umalahan dowlada ayaa laga raba dada nuucaas ah inaay shacabka ku sii dhax deeyaan asagoo sharka dowlada sharafteeda ceeb iyo lama maqlaan ayoow dhaxda ka dhigay,1,0,683
@abdikadirhaji6852,2024-04-06T23:32:21Z,Sheikhow ninkaa taliyaha saldhiga Heliwaa Ahaa Maa lasii Baaro haduuba Nin uu Garanaayey xaafadiisa heliwaa Deganaa uu uqaarijiyey $950 lacag intaas ah Malaga Yaabaa inuu ka qeyb qaatay dadkale oo xaafadihiisa Degenen uqaarijiyey sababtoo Ah Wiilal yar yar oo aan Ciidamo Eheen ayuu usoo Geliyey dharkii askarta iyo qoryihii Dowlada Marka Shabakad Isku Xiran ayuu heestay inuu dambiyo fara badan uu ku dilaayo dad badan amey jirtay oo Argagixisada alshabaabka dhabarka loo saarin jiray ninkaa taliyaha saldhiga heliwaa wax yaabo fara badan ayaa ka dhiman baaritaankiisa iyo intii Maleeshiyadka ahaa ee la shaqeesanayey,0,0,618
@ugaasocismaan733,2024-04-06T23:24:32Z,Wcs waraxmatullaahi wabarakaatuhu walaalkey mustafa ramadaan mubaarak,1,0,69
@user-pm7dk2tj5h,2024-04-06T23:13:28Z,Hada nin ayaa iga cunay4800dolar ninkas soomaliya joga waan u dhibtay aniga akon makahen adiga akkn leh ee ii haay aa dhahay waxa uu idhahay basaborkaaga keen visa kuu soo saaraa inta laxakta kaadhiman anaa kugu daraayo basabor kaaga keen aniga oo ka caga jiidayo oo visa musawir oo soo sameeyay calaayatixaal marka aan ogaaday in ee wax ka soo csocon ayuu igu yiri waan dhihi karaa yaa ogaay marka aad ii dhiibesay ayu igu jawaabay dayib aniga hadda wadanka majoogi ninkaa saa iyeelay si loo dhibaateyo lcg ma adek sada tii ilaaheyna waa ka baqaa mana ka samri karo ila taliya ninkaa qabiil ayuu igu awood sheektay qofka ala qofki wax ka qaban karo luuqa ha ii soo galo blse asc,0,6,679
@abdikadirhaji6852,2024-04-06T23:39:22Z,La xiriir gudoomiyaha Maxkamada Gobolka banaadir Mudane Saalax layirahdaa Ama  looyar layirahdo Qareen Dudaaye qabso macluumadka heesidna lawadaag isagaa kuu howl Galaayee Dacwadna Cidii Ehel kuu Ah ee Xamar joogto kala xiriir ina dhibane utahay ninkaa,0,0,252
@hodanc6255,2024-04-07T00:07:39Z,Lacag hadu ka dhacay ma naftisa goyne acudubilahi mina rajim dacwe ama ka samir xagay ka maray quranka la akhrinayo,0,0,115
@CaafiTiens,2024-04-07T00:25:15Z,Qof waligaa lacagdada ha u dhiban.,0,0,34
@mohammedhassan2708,2024-04-07T00:49:09Z,Dalka imow halkaa ugu zoo dirtay cadey maxkamad ayaa gayn kartaa haduu dhaarto waa la daynaa hadii kle wuu dhiibaa lacagta,0,0,122
@user-pm7dk2tj5h,2024-04-07T01:22:56Z,@@mohammedhassan2708 camow akon malahen gacan teeda ugu dhiibay marka wadanka ayaa safa ku joogay,0,0,97
@z-1il,2024-04-06T23:06:47Z,Subhanallah,1,0,11
@user-cy3hd1id8y,2024-04-06T22:59:28Z,Liiban wuxuu jogaa kenya ee ma joogo imaradka anaa hubo,1,0,55
@aminaabshir1495,2024-04-06T22:35:10Z,Jizaaka Allah kheyr,1,0,19
@aminaabshir1495,2024-04-06T22:34:05Z,Subxaana Allah.   Jisadoodu waa ciqaab ilaahiyan ah.,1,0,52
